"date","load","lasthour","last6hours","last12hours","year","quarter","month","weekofyear","dayofyear","dayofmonth","hour","daytime","weekend","holiday","season","temp"
2001-03-01 03:00:00,27034,27258,28310.3333333333,30394.0833333333,2001,1,3,9,60,1,3,0,0,0,2,34.3
2001-03-01 04:00:00,26997,27034,27613.1666666667,30020.5,2001,1,3,9,60,1,4,0,0,0,2,34.3
2001-03-01 05:00:00,27664,26997,27336.3333333333,29691.4166666667,2001,1,3,9,60,1,5,0,0,0,2,34.3
2001-03-01 06:00:00,29869,27664,27805.1666666667,29490.9166666667,2001,1,3,9,60,1,6,0,0,0,2,34.3
2001-03-01 07:00:00,33688,29869,28751.6666666667,29489.1666666667,2001,1,3,9,60,1,7,0,0,0,2,34.3
2001-03-01 08:00:00,35878,33688,30188.3333333333,29701.3333333333,2001,1,3,9,60,1,8,0,0,0,2,34.3
2001-03-01 09:00:00,35450,35878,31591,29950.6666666667,2001,1,3,9,60,1,9,0,0,0,2,34.3
2001-03-01 10:00:00,34955,35450,32917.3333333333,30265.25,2001,1,3,9,60,1,10,0,0,0,2,34.3
2001-03-01 11:00:00,34741,34955,34096.8333333333,30716.5833333333,2001,1,3,9,60,1,11,0,0,0,2,34.3
2001-03-01 12:00:00,34239,34741,34825.1666666667,31315.1666666667,2001,1,3,9,60,1,12,1,0,0,2,34.3
2001-03-01 13:00:00,33572,34239,34805.8333333333,31778.75,2001,1,3,9,60,1,13,1,0,0,2,34.3
2001-03-01 14:00:00,33306,33572,34377.1666666667,32282.75,2001,1,3,9,60,1,14,1,0,0,2,34.3
2001-03-01 15:00:00,32730,33306,33923.8333333333,32757.4166666667,2001,1,3,9,60,1,15,1,0,0,2,34.3
2001-03-01 16:00:00,32714,32730,33550.3333333333,33233.8333333333,2001,1,3,9,60,1,16,1,0,0,2,34.3
2001-03-01 17:00:00,33219,32714,33296.6666666667,33696.75,2001,1,3,9,60,1,17,1,0,0,2,34.3
2001-03-01 18:00:00,34312,33219,33308.8333333333,34067,2001,1,3,9,60,1,18,1,0,0,2,34.3
2001-03-01 19:00:00,36294,34312,33762.5,34284.1666666667,2001,1,3,9,60,1,19,1,0,0,2,34.3
2001-03-01 20:00:00,36062,36294,34221.8333333333,34299.5,2001,1,3,9,60,1,20,1,0,0,2,34.3
2001-03-01 21:00:00,35311,36062,34652,34287.9166666667,2001,1,3,9,60,1,21,1,0,0,2,34.3
2001-03-01 22:00:00,33775,35311,34828.8333333333,34189.5833333333,2001,1,3,9,60,1,22,1,0,0,2,34.3
2001-03-01 23:00:00,31107,33775,34476.8333333333,33886.75,2001,1,3,9,60,1,23,0,0,0,2,34.3
2001-03-02 00:00:00,28531,31107,33513.3333333333,33411.0833333333,2001,1,3,9,61,2,0,0,0,0,2,41.6
2001-03-02 01:00:00,26783,26292,28349.6666666667,28019.6666666667,2001,1,3,9,61,2,1,0,0,0,2,41.6
2001-03-02 02:00:00,25976,26783,27627.5,27879.0833333333,2001,1,3,9,61,2,2,0,0,0,2,41.6
2001-03-02 03:00:00,25586,25976,26909.3333333333,27753.1666666667,2001,1,3,9,61,2,3,0,0,0,2,41.6
2001-03-02 04:00:00,25806,25586,26370.3333333333,27673.5833333333,2001,1,3,9,61,2,4,0,0,0,2,41.6
2001-03-02 05:00:00,25918,25806,26060.1666666667,27597.5,2001,1,3,9,61,2,5,0,0,0,2,41.6
2001-03-02 06:00:00,28015,25918,26347.3333333333,27625.75,2001,1,3,9,61,2,6,0,0,0,2,41.6
2001-03-02 07:00:00,31860,28015,27193.5,27771.5833333333,2001,1,3,9,61,2,7,0,0,0,2,41.6
2001-03-02 08:00:00,33843,31860,28504.6666666667,28066.0833333333,2001,1,3,9,61,2,8,0,0,0,2,41.6
2001-03-02 09:00:00,34113,33843,29925.8333333333,28417.5833333333,2001,1,3,9,61,2,9,0,0,0,2,41.6
2001-03-02 10:00:00,33849,34113,31266.3333333333,28818.3333333333,2001,1,3,9,61,2,10,0,0,0,2,41.6
2001-03-02 11:00:00,33524,33849,32534,29297.0833333333,2001,1,3,9,61,2,11,0,0,0,2,41.6
2001-03-02 12:00:00,33095,33524,33380.6666666667,29864,2001,1,3,9,61,2,12,1,0,0,2,41.6
2001-03-02 13:00:00,32548,33095,33495.3333333333,30344.4166666667,2001,1,3,9,61,2,13,1,0,0,2,41.6
2001-03-02 14:00:00,32191,32548,33220,30862.3333333333,2001,1,3,9,61,2,14,1,0,0,2,41.6
2001-03-02 15:00:00,31702,32191,32818.1666666667,31372,2001,1,3,9,61,2,15,1,0,0,2,41.6
2001-03-02 16:00:00,31480,31702,32423.3333333333,31844.8333333333,2001,1,3,9,61,2,16,1,0,0,2,41.6
2001-03-02 17:00:00,31613,31480,32104.8333333333,32319.4166666667,2001,1,3,9,61,2,17,1,0,0,2,41.6
2001-03-02 18:00:00,32275,31613,31968.1666666667,32674.4166666667,2001,1,3,9,61,2,18,1,0,0,2,41.6
2001-03-02 19:00:00,33709,32275,32161.6666666667,32828.5,2001,1,3,9,61,2,19,1,0,0,2,41.6
2001-03-02 20:00:00,33332,33709,32351.8333333333,32785.9166666667,2001,1,3,9,61,2,20,1,0,0,2,41.6
2001-03-02 21:00:00,32458,33332,32477.8333333333,32648,2001,1,3,9,61,2,21,1,0,0,2,41.6
2001-03-02 22:00:00,31180,32458,32427.8333333333,32425.5833333333,2001,1,3,9,61,2,22,1,0,0,2,41.6
2001-03-02 23:00:00,29325,31180,32046.5,32075.6666666667,2001,1,3,9,61,2,23,0,0,0,2,41.6
2001-03-03 00:00:00,27056,29325,31176.6666666667,31572.4166666667,2001,1,3,9,62,3,0,0,1,0,2,47.5
2001-03-03 01:00:00,25347,28524,30633.8333333333,31283.4166666667,2001,1,3,9,62,3,1,0,1,0,2,47.5
2001-03-03 02:00:00,24191,25347,28954.5,30731.8333333333,2001,1,3,9,62,3,2,0,1,0,2,47.5
2001-03-03 03:00:00,23731,24191,27327.5,30129.0833333333,2001,1,3,9,62,3,3,0,1,0,2,47.5
2001-03-03 04:00:00,23459,23731,25905.1666666667,29501.6666666667,2001,1,3,9,62,3,4,0,1,0,2,47.5
2001-03-03 05:00:00,23658,23459,24818.3333333333,28835,2001,1,3,9,62,3,5,0,1,0,2,47.5
2001-03-03 06:00:00,24295,23658,24113.5,28128.1666666667,2001,1,3,9,62,3,6,0,1,0,2,47.5
2001-03-03 07:00:00,25761,24295,24182.5,27408.1666666667,2001,1,3,9,62,3,7,0,1,0,2,47.5
2001-03-03 08:00:00,26831,25761,24622.5,26788.5,2001,1,3,9,62,3,8,0,1,0,2,47.5
2001-03-03 09:00:00,28627,26831,25438.5,26383,2001,1,3,9,62,3,9,0,1,0,2,47.5
2001-03-03 10:00:00,29500,28627,26445.3333333333,26175.25,2001,1,3,9,62,3,10,0,1,0,2,47.5
2001-03-03 11:00:00,29659,29500,27445.5,26131.9166666667,2001,1,3,9,62,3,11,0,1,0,2,47.5
2001-03-03 12:00:00,29203,29659,28263.5,26188.5,2001,1,3,9,62,3,12,1,1,0,2,47.5
2001-03-03 13:00:00,28386,29203,28701,26441.75,2001,1,3,9,62,3,13,1,1,0,2,47.5
2001-03-03 14:00:00,27663,28386,28839.6666666667,26731.0833333333,2001,1,3,9,62,3,14,1,1,0,2,47.5
2001-03-03 15:00:00,27097,27663,28584.6666666667,27011.5833333333,2001,1,3,9,62,3,15,1,1,0,2,47.5
2001-03-03 16:00:00,26761,27097,28128.1666666667,27286.75,2001,1,3,9,62,3,16,1,1,0,2,47.5
2001-03-03 17:00:00,26831,26761,27656.8333333333,27551.1666666667,2001,1,3,9,62,3,17,1,1,0,2,47.5
2001-03-03 18:00:00,27676,26831,27402.3333333333,27832.9166666667,2001,1,3,9,62,3,18,1,1,0,2,47.5
2001-03-03 19:00:00,30110,27676,27689.6666666667,28195.3333333333,2001,1,3,9,62,3,19,1,1,0,2,47.5
2001-03-03 20:00:00,30309,30110,28130.6666666667,28485.1666666667,2001,1,3,9,62,3,20,1,1,0,2,47.5
2001-03-03 21:00:00,29895,30309,28597,28590.8333333333,2001,1,3,9,62,3,21,1,1,0,2,47.5
2001-03-03 22:00:00,29040,29895,28976.8333333333,28552.5,2001,1,3,9,62,3,22,1,1,0,2,47.5
2001-03-03 23:00:00,27779,29040,29134.8333333333,28395.8333333333,2001,1,3,9,62,3,23,0,1,0,2,47.5
2001-03-04 00:00:00,26292,27779,28904.1666666667,28153.25,2001,1,3,9,63,4,0,0,1,0,2,37.4
2001-03-04 01:00:00,24639,30517,32877.3333333333,34083.3333333333,2001,1,3,9,63,4,1,0,1,0,2,37.4
2001-03-04 02:00:00,23612,24639,30524.1666666667,33110.6666666667,2001,1,3,9,63,4,2,0,1,0,2,37.4
2001-03-04 03:00:00,23119,23612,28269.5,32146.0833333333,2001,1,3,9,63,4,3,0,1,0,2,37.4
2001-03-04 04:00:00,22917,23119,26229.3333333333,31202.75,2001,1,3,9,63,4,4,0,1,0,2,37.4
2001-03-04 05:00:00,22957,22917,24626.8333333333,30239.8333333333,2001,1,3,9,63,4,5,0,1,0,2,37.4
2001-03-04 06:00:00,23503,22957,23457.8333333333,29226.1666666667,2001,1,3,9,63,4,6,0,1,0,2,37.4
2001-03-04 07:00:00,24380,23503,23414.6666666667,28146,2001,1,3,9,63,4,7,0,1,0,2,37.4
2001-03-04 08:00:00,25494,24380,23728.3333333333,27126.25,2001,1,3,9,63,4,8,0,1,0,2,37.4
2001-03-04 09:00:00,27632,25494,24480.5,26375,2001,1,3,9,63,4,9,0,1,0,2,37.4
2001-03-04 10:00:00,28989,27632,25492.5,25860.9166666667,2001,1,3,9,63,4,10,0,1,0,2,37.4
2001-03-04 11:00:00,30033,28989,26671.8333333333,25649.3333333333,2001,1,3,9,63,4,11,0,1,0,2,37.4
2001-03-04 12:00:00,30359,30033,27814.5,25636.1666666667,2001,1,3,9,63,4,12,1,1,0,2,37.4
2001-03-04 13:00:00,30698,30359,28867.5,26141.0833333333,2001,1,3,9,63,4,13,1,1,0,2,37.4
2001-03-04 14:00:00,30810,30698,29753.5,26740.9166666667,2001,1,3,9,63,4,14,1,1,0,2,37.4
2001-03-04 15:00:00,30964,30810,30308.8333333333,27394.6666666667,2001,1,3,9,63,4,15,1,1,0,2,37.4
2001-03-04 16:00:00,30988,30964,30642,28067.25,2001,1,3,9,63,4,16,1,1,0,2,37.4
2001-03-04 17:00:00,31658,30988,30912.8333333333,28792.3333333333,2001,1,3,9,63,4,17,1,1,0,2,37.4
2001-03-04 18:00:00,32777,31658,31315.8333333333,29565.1666666667,2001,1,3,9,63,4,18,1,1,0,2,37.4
2001-03-04 19:00:00,34401,32777,31933,30400.25,2001,1,3,9,63,4,19,1,1,0,2,37.4
2001-03-04 20:00:00,34267,34401,32509.1666666667,31131.3333333333,2001,1,3,9,63,4,20,1,1,0,2,37.4
2001-03-04 21:00:00,33493,34267,32930.6666666667,31619.75,2001,1,3,9,63,4,21,1,1,0,2,37.4
2001-03-04 22:00:00,31993,33493,33098.1666666667,31870.0833333333,2001,1,3,9,63,4,22,1,1,0,2,37.4
2001-03-04 23:00:00,30179,31993,32851.6666666667,31882.25,2001,1,3,9,63,4,23,0,1,0,2,37.4
2001-03-05 00:00:00,28524,30179,32142.8333333333,31729.3333333333,2001,1,3,10,64,5,0,0,0,0,2,32.6
2001-03-05 01:00:00,26803,30053,33322,34676.4166666667,2001,1,3,10,64,5,1,0,0,0,2,32.6
2001-03-05 02:00:00,26034,26803,31335.1666666667,33886.5,2001,1,3,10,64,5,2,0,0,0,2,32.6
2001-03-05 03:00:00,25701,26034,29441.3333333333,33114.5833333333,2001,1,3,10,64,5,3,0,0,0,2,32.6
2001-03-05 04:00:00,25774,25701,27823.1666666667,32328.8333333333,2001,1,3,10,64,5,4,0,0,0,2,32.6
2001-03-05 05:00:00,26493,25774,26809.6666666667,31560.0833333333,2001,1,3,10,64,5,5,0,0,0,2,32.6
2001-03-05 06:00:00,28248,26493,26508.8333333333,30868.3333333333,2001,1,3,10,64,5,6,0,0,0,2,32.6
2001-03-05 07:00:00,31232,28248,27247,30284.5,2001,1,3,10,64,5,7,0,0,0,2,32.6
2001-03-05 08:00:00,33178,31232,28437.6666666667,29886.4166666667,2001,1,3,10,64,5,8,0,0,0,2,32.6
2001-03-05 09:00:00,34557,33178,29913.6666666667,29677.5,2001,1,3,10,64,5,9,0,0,0,2,32.6
2001-03-05 10:00:00,35367,34557,31512.5,29667.8333333333,2001,1,3,10,64,5,10,0,0,0,2,32.6
2001-03-05 11:00:00,36012,35367,33099,29954.3333333333,2001,1,3,10,64,5,11,0,0,0,2,32.6
2001-03-05 12:00:00,36372,36012,34453,30480.9166666667,2001,1,3,10,64,5,12,1,0,0,2,32.6
2001-03-05 13:00:00,35931,36372,35236.1666666667,31241.5833333333,2001,1,3,10,64,5,13,1,0,0,2,32.6
2001-03-05 14:00:00,35284,35931,35587.1666666667,32012.4166666667,2001,1,3,10,64,5,14,1,0,0,2,32.6
2001-03-05 15:00:00,34694,35284,35610,32761.8333333333,2001,1,3,10,64,5,15,1,0,0,2,32.6
2001-03-05 16:00:00,34237,34694,35421.6666666667,33467.0833333333,2001,1,3,10,64,5,16,1,0,0,2,32.6
2001-03-05 17:00:00,34512,34237,35171.6666666667,34135.3333333333,2001,1,3,10,64,5,17,1,0,0,2,32.6
2001-03-05 18:00:00,35667,34512,35054.1666666667,34753.5833333333,2001,1,3,10,64,5,18,1,0,0,2,32.6
2001-03-05 19:00:00,37342,35667,35289.3333333333,35262.75,2001,1,3,10,64,5,19,1,0,0,2,32.6
2001-03-05 20:00:00,37731,37342,35697.1666666667,35642.1666666667,2001,1,3,10,64,5,20,1,0,0,2,32.6
2001-03-05 21:00:00,36647,37731,36022.6666666667,35816.3333333333,2001,1,3,10,64,5,21,1,0,0,2,32.6
2001-03-05 22:00:00,35158,36647,36176.1666666667,35798.9166666667,2001,1,3,10,64,5,22,1,0,0,2,32.6
2001-03-05 23:00:00,32572,35158,35852.8333333333,35512.25,2001,1,3,10,64,5,23,0,0,0,2,32.6
2001-03-06 00:00:00,30517,32572,34994.5,35024.3333333333,2001,1,3,10,65,6,0,0,0,0,2,29.5
2001-03-06 01:00:00,29079,28822,32084.6666666667,32000.1666666667,2001,1,3,10,65,6,1,0,0,0,2,29.5
2001-03-06 02:00:00,28359,29079,30942.3333333333,31740.6666666667,2001,1,3,10,65,6,2,0,0,0,2,29.5
2001-03-06 03:00:00,28300,28359,29867.8333333333,31504.75,2001,1,3,10,65,6,3,0,0,0,2,29.5
2001-03-06 04:00:00,28323,28300,29007.1666666667,31288.75,2001,1,3,10,65,6,4,0,0,0,2,29.5
2001-03-06 05:00:00,29022,28323,28650.8333333333,31098.5833333333,2001,1,3,10,65,6,5,0,0,0,2,29.5
2001-03-06 06:00:00,30968,29022,29008.5,30998.25,2001,1,3,10,65,6,6,0,0,0,2,29.5
2001-03-06 07:00:00,34409,30968,29896.8333333333,30990.75,2001,1,3,10,65,6,7,0,0,0,2,29.5
2001-03-06 08:00:00,36480,34409,31250.3333333333,31096.3333333333,2001,1,3,10,65,6,8,0,0,0,2,29.5
2001-03-06 09:00:00,37150,36480,32725.3333333333,31296.5833333333,2001,1,3,10,65,6,9,0,0,0,2,29.5
2001-03-06 10:00:00,37100,37150,34188.1666666667,31597.6666666667,2001,1,3,10,65,6,10,0,0,0,2,29.5
2001-03-06 11:00:00,36822,37100,35488.1666666667,32069.5,2001,1,3,10,65,6,11,0,0,0,2,29.5
2001-03-06 12:00:00,36407,36822,36394.6666666667,32701.5833333333,2001,1,3,10,65,6,12,1,0,0,2,29.5
2001-03-06 13:00:00,35799,36407,36626.3333333333,33261.5833333333,2001,1,3,10,65,6,13,1,0,0,2,29.5
2001-03-06 14:00:00,35513,35799,36465.1666666667,33857.75,2001,1,3,10,65,6,14,1,0,0,2,29.5
2001-03-06 15:00:00,34964,35513,36100.8333333333,34413.0833333333,2001,1,3,10,65,6,15,1,0,0,2,29.5
2001-03-06 16:00:00,35203,34964,35784.6666666667,34986.4166666667,2001,1,3,10,65,6,16,1,0,0,2,29.5
2001-03-06 17:00:00,35718,35203,35600.6666666667,35544.4166666667,2001,1,3,10,65,6,17,1,0,0,2,29.5
2001-03-06 18:00:00,36549,35718,35624.3333333333,36009.5,2001,1,3,10,65,6,18,1,0,0,2,29.5
2001-03-06 19:00:00,38238,36549,36030.8333333333,36328.5833333333,2001,1,3,10,65,6,19,1,0,0,2,29.5
2001-03-06 20:00:00,37955,38238,36437.8333333333,36451.5,2001,1,3,10,65,6,20,1,0,0,2,29.5
2001-03-06 21:00:00,37064,37955,36787.8333333333,36444.3333333333,2001,1,3,10,65,6,21,1,0,0,2,29.5
2001-03-06 22:00:00,35483,37064,36834.5,36309.5833333333,2001,1,3,10,65,6,22,1,0,0,2,29.5
2001-03-06 23:00:00,32574,35483,36310.5,35955.5833333333,2001,1,3,10,65,6,23,0,0,0,2,29.5
2001-03-07 00:00:00,30053,32574,35227.8333333333,35426.0833333333,2001,1,3,10,66,7,0,0,0,0,2,40.7
2001-03-07 01:00:00,28368,28642,31861.8333333333,32189.75,2001,1,3,10,66,7,1,0,0,0,2,40.7
2001-03-07 02:00:00,27322,28368,30527,31802.1666666667,2001,1,3,10,66,7,2,0,0,0,2,40.7
2001-03-07 03:00:00,26943,27322,29236.3333333333,31417,2001,1,3,10,66,7,3,0,0,0,2,40.7
2001-03-07 04:00:00,26799,26943,28166.6666666667,31021.4166666667,2001,1,3,10,66,7,4,0,0,0,2,40.7
2001-03-07 05:00:00,27278,26799,27558.6666666667,30642.8333333333,2001,1,3,10,66,7,5,0,0,0,2,40.7
2001-03-07 06:00:00,29159,27278,27644.8333333333,30308.8333333333,2001,1,3,10,66,7,6,0,0,0,2,40.7
2001-03-07 07:00:00,32708,29159,28368.1666666667,30115,2001,1,3,10,66,7,7,0,0,0,2,40.7
2001-03-07 08:00:00,34660,32708,29591.1666666667,30059.0833333333,2001,1,3,10,66,7,8,0,0,0,2,40.7
2001-03-07 09:00:00,34554,34660,30859.6666666667,30048,2001,1,3,10,66,7,9,0,0,0,2,40.7
2001-03-07 10:00:00,34042,34554,32066.8333333333,30116.75,2001,1,3,10,66,7,10,0,0,0,2,40.7
2001-03-07 11:00:00,33593,34042,33119.3333333333,30339,2001,1,3,10,66,7,11,0,0,0,2,40.7
2001-03-07 12:00:00,33037,33593,33765.6666666667,30705.25,2001,1,3,10,66,7,12,1,0,0,2,40.7
2001-03-07 13:00:00,32445,33037,33721.8333333333,31045,2001,1,3,10,66,7,13,1,0,0,2,40.7
2001-03-07 14:00:00,31473,32445,33190.6666666667,31390.9166666667,2001,1,3,10,66,7,14,1,0,0,2,40.7
2001-03-07 15:00:00,31131,31473,32620.1666666667,31739.9166666667,2001,1,3,10,66,7,15,1,0,0,2,40.7
2001-03-07 16:00:00,30915,31131,32099,32082.9166666667,2001,1,3,10,66,7,16,1,0,0,2,40.7
2001-03-07 17:00:00,31304,30915,31717.5,32418.4166666667,2001,1,3,10,66,7,17,1,0,0,2,40.7
2001-03-07 18:00:00,32172,31304,31573.3333333333,32669.5,2001,1,3,10,66,7,18,1,0,0,2,40.7
2001-03-07 19:00:00,34499,32172,31915.6666666667,32818.75,2001,1,3,10,66,7,19,1,0,0,2,40.7
2001-03-07 20:00:00,35213,34499,32539,32864.8333333333,2001,1,3,10,66,7,20,1,0,0,2,40.7
2001-03-07 21:00:00,34747,35213,33141.6666666667,32880.9166666667,2001,1,3,10,66,7,21,1,0,0,2,40.7
2001-03-07 22:00:00,33487,34747,33570.3333333333,32834.6666666667,2001,1,3,10,66,7,22,1,0,0,2,40.7
2001-03-07 23:00:00,31160,33487,33546.3333333333,32631.9166666667,2001,1,3,10,66,7,23,0,0,0,2,40.7
2001-03-08 00:00:00,28822,31160,32988,32280.6666666667,2001,1,3,10,67,8,0,0,0,0,2,38.8
2001-03-08 01:00:00,27210,28944,31505,32121.25,2001,1,3,10,67,8,1,0,0,0,2,38.8
2001-03-08 02:00:00,26432,27210,30096.5,31594.1666666667,2001,1,3,10,67,8,2,0,0,0,2,38.8
2001-03-08 03:00:00,26240,26432,28796.8333333333,31089.3333333333,2001,1,3,10,67,8,3,0,0,0,2,38.8
2001-03-08 04:00:00,26305,26240,27696.6666666667,30619.25,2001,1,3,10,67,8,4,0,0,0,2,38.8
2001-03-08 05:00:00,26945,26305,27012.6666666667,30198.25,2001,1,3,10,67,8,5,0,0,0,2,38.8
2001-03-08 06:00:00,29097,26945,27038.1666666667,29890.1666666667,2001,1,3,10,67,8,6,0,0,0,2,38.8
2001-03-08 07:00:00,32921,29097,27990,29747.5,2001,1,3,10,67,8,7,0,0,0,2,38.8
2001-03-08 08:00:00,34676,32921,29364,29730.25,2001,1,3,10,67,8,8,0,0,0,2,38.8
2001-03-08 09:00:00,34449,34676,30732.1666666667,29764.5,2001,1,3,10,67,8,9,0,0,0,2,38.8
2001-03-08 10:00:00,33646,34449,31955.6666666667,29826.1666666667,2001,1,3,10,67,8,10,0,0,0,2,38.8
2001-03-08 11:00:00,33492,33646,33046.8333333333,30029.75,2001,1,3,10,67,8,11,0,0,0,2,38.8
2001-03-08 12:00:00,32868,33492,33675.3333333333,30356.75,2001,1,3,10,67,8,12,1,0,0,2,38.8
2001-03-08 13:00:00,32330,32868,33576.8333333333,30783.4166666667,2001,1,3,10,67,8,13,1,0,0,2,38.8
2001-03-08 14:00:00,31973,32330,33126.3333333333,31245.1666666667,2001,1,3,10,67,8,14,1,0,0,2,38.8
2001-03-08 15:00:00,31565,31973,32645.6666666667,31688.9166666667,2001,1,3,10,67,8,15,1,0,0,2,38.8
2001-03-08 16:00:00,31546,31565,32295.6666666667,32125.6666666667,2001,1,3,10,67,8,16,1,0,0,2,38.8
2001-03-08 17:00:00,31821,31546,32017.1666666667,32532,2001,1,3,10,67,8,17,1,0,0,2,38.8
2001-03-08 18:00:00,33167,31821,32067,32871.1666666667,2001,1,3,10,67,8,18,1,0,0,2,38.8
2001-03-08 19:00:00,35034,33167,32517.6666666667,33047.25,2001,1,3,10,67,8,19,1,0,0,2,38.8
2001-03-08 20:00:00,35331,35034,33077.3333333333,33101.8333333333,2001,1,3,10,67,8,20,1,0,0,2,38.8
2001-03-08 21:00:00,34687,35331,33597.6666666667,33121.6666666667,2001,1,3,10,67,8,21,1,0,0,2,38.8
2001-03-08 22:00:00,33217,34687,33876.1666666667,33085.9166666667,2001,1,3,10,67,8,22,1,0,0,2,38.8
2001-03-08 23:00:00,30926,33217,33727,32872.0833333333,2001,1,3,10,67,8,23,1,0,0,2,38.8
2001-03-09 00:00:00,28642,30926,32972.8333333333,32519.9166666667,2001,1,3,10,68,9,0,0,0,0,2,40.4
2001-03-09 01:00:00,26932,27490,29293.3333333333,28801.75,2001,1,3,10,68,9,1,0,0,0,2,40.4
2001-03-09 02:00:00,25769,26932,28383,28541.75,2001,1,3,10,68,9,2,0,0,0,2,40.4
2001-03-09 03:00:00,25448,25769,27470.8333333333,28330.0833333333,2001,1,3,10,68,9,3,0,0,0,2,40.4
2001-03-09 04:00:00,25399,25448,26689.1666666667,28177.25,2001,1,3,10,68,9,4,0,0,0,2,40.4
2001-03-09 05:00:00,25735,25399,26128.8333333333,28055.3333333333,2001,1,3,10,68,9,5,0,0,0,2,40.4
2001-03-09 06:00:00,27694,25735,26162.8333333333,28027.1666666667,2001,1,3,10,68,9,6,0,0,0,2,40.4
2001-03-09 07:00:00,31401,27694,26907.6666666667,28100.5,2001,1,3,10,68,9,7,0,0,0,2,40.4
2001-03-09 08:00:00,33498,31401,28195.8333333333,28289.4166666667,2001,1,3,10,68,9,8,0,0,0,2,40.4
2001-03-09 09:00:00,34023,33498,29625,28547.9166666667,2001,1,3,10,68,9,9,0,0,0,2,40.4
2001-03-09 10:00:00,33835,34023,31031,28860.0833333333,2001,1,3,10,68,9,10,0,0,0,2,40.4
2001-03-09 11:00:00,33563,33835,32335.6666666667,29232.25,2001,1,3,10,68,9,11,0,0,0,2,40.4
2001-03-09 12:00:00,33289,33563,33268.1666666667,29715.5,2001,1,3,10,68,9,12,1,0,0,2,40.4
2001-03-09 13:00:00,32939,33289,33524.5,30216.0833333333,2001,1,3,10,68,9,13,1,0,0,2,40.4
2001-03-09 14:00:00,32757,32939,33401,30798.4166666667,2001,1,3,10,68,9,14,1,0,0,2,40.4
2001-03-09 15:00:00,32298,32757,33113.5,31369.25,2001,1,3,10,68,9,15,1,0,0,2,40.4
2001-03-09 16:00:00,31946,32298,32798.6666666667,31914.8333333333,2001,1,3,10,68,9,16,1,0,0,2,40.4
2001-03-09 17:00:00,31997,31946,32537.6666666667,32436.6666666667,2001,1,3,10,68,9,17,1,0,0,2,40.4
2001-03-09 18:00:00,32794,31997,32455.1666666667,32861.6666666667,2001,1,3,10,68,9,18,1,0,0,2,40.4
2001-03-09 19:00:00,34633,32794,32737.5,33131,2001,1,3,10,68,9,19,1,0,0,2,40.4
2001-03-09 20:00:00,34883,34633,33091.8333333333,33246.4166666667,2001,1,3,10,68,9,20,1,0,0,2,40.4
2001-03-09 21:00:00,34038,34883,33381.8333333333,33247.6666666667,2001,1,3,10,68,9,21,1,0,0,2,40.4
2001-03-09 22:00:00,32906,34038,33541.8333333333,33170.25,2001,1,3,10,68,9,22,1,0,0,2,40.4
2001-03-09 23:00:00,31049,32906,33383.8333333333,32960.75,2001,1,3,10,68,9,23,1,0,0,2,40.4
2001-03-10 00:00:00,28944,31049,32742.1666666667,32598.6666666667,2001,1,3,10,69,10,0,0,1,0,2,39
2001-03-10 01:00:00,27199,26150,28799,28041.25,2001,1,3,10,69,10,1,0,1,0,2,39
2001-03-10 02:00:00,26165,27199,28020.8333333333,27966.5,2001,1,3,10,69,10,2,0,1,0,2,39
2001-03-10 03:00:00,25957,26165,27202.1666666667,27924.5833333333,2001,1,3,10,69,10,3,0,1,0,2,39
2001-03-10 04:00:00,25938,25957,26556.3333333333,27893.5,2001,1,3,10,69,10,4,0,1,0,2,39
2001-03-10 05:00:00,26037,25938,26241,27857.25,2001,1,3,10,69,10,5,0,1,0,2,39
2001-03-10 06:00:00,26434,26037,26288.3333333333,27775.9166666667,2001,1,3,10,69,10,6,0,1,0,2,39
2001-03-10 07:00:00,27760,26434,26381.8333333333,27590.4166666667,2001,1,3,10,69,10,7,0,1,0,2,39
2001-03-10 08:00:00,29126,27760,26875.3333333333,27448.0833333333,2001,1,3,10,69,10,8,0,1,0,2,39
2001-03-10 09:00:00,30348,29126,27607.1666666667,27404.6666666667,2001,1,3,10,69,10,9,0,1,0,2,39
2001-03-10 10:00:00,31286,30348,28498.5,27527.4166666667,2001,1,3,10,69,10,10,0,1,0,2,39
2001-03-10 11:00:00,31366,31286,29386.6666666667,27813.8333333333,2001,1,3,10,69,10,11,0,1,0,2,39
2001-03-10 12:00:00,30666,31366,30092,28190.1666666667,2001,1,3,10,69,10,12,1,1,0,2,39
2001-03-10 13:00:00,29823,30666,30435.8333333333,28408.8333333333,2001,1,3,10,69,10,13,1,1,0,2,39
2001-03-10 14:00:00,28889,29823,30396.3333333333,28635.8333333333,2001,1,3,10,69,10,14,1,1,0,2,39
2001-03-10 15:00:00,27988,28889,30003,28805.0833333333,2001,1,3,10,69,10,15,1,1,0,2,39
2001-03-10 16:00:00,27233,27988,29327.5,28913,2001,1,3,10,69,10,16,1,1,0,2,39
2001-03-10 17:00:00,27198,27233,28632.8333333333,29009.75,2001,1,3,10,69,10,17,1,1,0,2,39
2001-03-10 18:00:00,28032,27198,28193.8333333333,29142.9166666667,2001,1,3,10,69,10,18,1,1,0,2,39
2001-03-10 19:00:00,30521,28032,28310.1666666667,29373,2001,1,3,10,69,10,19,1,1,0,2,39
